access,accessno,accruals,acqvalue,admin,appnotes,appraisal,appraisor,archivist,archnotes,area,associate,authorx,caption,catby,catdate,cattype,classes,collection,conddate,condexam,condition,condnotes,containtxt,copies,creator,credit,curvalmax,curvalue,custodial,dataset,date,dateaccum,datecreate,descdate,descrip,dispdate,dispositn,dispvalue,earlydate,edition,elongitude,event,exhibitno,exhlabel1,exhlabel2,exhlabel3,exhlabel4,exhstart,extent,findaid,flagdate,flagnotes,flagreason,genre,gparent,group,homeloc,imagefile,imageno,inscomp,insdate,insets,insphone,inspremium,insrep,instrument,insvalue,interviewr,intvdate,intvlength,intvplace,intvrest,invnby,invndate,label,language,latdeg,latedate,legal,level,link,loancond,loandue,loaninno,loanno,locfield1,locfield2,locfield3,locfield4,locfield5,locfield6,longdeg,maintcycle,maintdate,maintnote,media,medium,mlanguage,narrator,narratorid,nlatitude,notes,objectid,objname,objname2,objname3,objnames,oldno,originals,otherno,parent,people,physchar,pmeridian,policyno,projection,pubdate,publisher,pubnotes,pubplace,quantity,recas,recdate,recfrom,refcode,related,relnotes,reviewed,rights,rules,scale,series,sheets,signedform,site,siteno,sitesadded,size,slatitude,status,statusby,statusdate,sterms,subjects,system,tempauthor,tempby,tempdate,temploc,tempnotes,tempreason,tempuntil,title,tlocfield1,tlocfield2,tlocfield3,tlocfield4,tlocfield5,tlocfield6,transcribr,transdate,transloc,udf1,udf10,udf11,udf12,udf13,udf14,udf15,udf16,udf17,udf18,udf19,udf2,udf20,udf21,udf22,udf3,udf4,udf5,udf6,udf7,udf8,udf9,updated,updatedby,valuedate,webinclude,webrights,wlongitude,ppid
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Iona Township Section 18, 19, and Fenton Township Section 13, 24",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124106.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.106,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:43:31,Unknown,,false,,,155C1D6D-9C56-484D-BB30-891141412922
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Bondin Township Section 4, 5, 8, 9",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124107.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.107,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:43:45,Unknown,,false,,,CADA7C4E-CEF0-4A2E-8EB3-466630703826
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Bondin Township Section 28, 29, 32, 33",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124108.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.108,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:44:25,Unknown,,false,,,069E7809-3729-4F03-88FD-145611630635
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Bondin Township Section 2, 3, 10, 11",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124109.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.109,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:45:31,Unknown,,false,,,B3C03EE8-DA0E-47C4-A918-501663531078
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Belfast Township Section 28, 29, 32 ,33",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124110.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.110,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:46:17,Unknown,,false,,,6C0EB15E-29D2-423B-8CBB-666960693687
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Belfast Township Section 26, 27, 34, 35",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124111.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.111,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:47:07,Unknown,,false,,,FE55FE92-23F7-4264-A21C-228912166150
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Belfast Township Section 25, 26",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124112.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.112,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:47:40,Unknown,,false,,,9C251EE5-3BB8-4804-ADFF-519148713636
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Belfast Township Section 13, 24",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124113.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.113,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:47:58,Unknown,,false,,,F83CFDCB-D6D6-4C6A-BB06-821316206234
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Belfast Township Section 14, 15, 22, 23",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124114.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.114,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:48:19,Unknown,,false,,,FED54FA1-D0ED-4C64-B47F-195352524177
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Belfast Township Section 16, 17, 20, 21",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124115.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.115,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:48:37,Unknown,,false,,,FE8A9828-785D-4AC3-B619-304491459730
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Bondin Township Section 1, 12 and Belfast Township Section 6, 7",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124116.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.116,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:49:14,Unknown,,false,,,9C951F06-E2D4-485A-B3F6-389386414378
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Belfast Township Section 2, 3, 10, 11",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124117.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.117,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:50:05,Unknown,,false,,,C7D61091-4B8B-4A84-BB1A-401966001680
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Belfast Township Section 1, 12",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124118.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.118,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:50:30,Unknown,,false,,,4381A33A-D25D-485C-8FC2-653285970603
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Belfast Township Section 4, 5, 8, 9",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124119.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.119,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:51:27,Unknown,,false,,,62FA5B34-C4CC-4A9B-A23E-474064544126
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Belfast Township Section 18, 19 and Bondin Township Section 13, 24",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124120.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.120,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:52:00,Unknown,,false,,,584E2544-B95C-4D8B-8CC7-594326524090
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Moulton Township Section 28, 29, 32, 33",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124121.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.121,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:52:28,Unknown,,false,,,68F9C40F-1402-4F8F-B875-320811196154
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Moulton Township Section 26, 27, 34, 35",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124122.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.122,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:52:49,Unknown,,false,,,6A159A6B-B2A4-4E0D-A5FF-091282079450
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Moulton Township Section 18, 19",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124123.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.123,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:53:01,Unknown,,false,,,258DC2D6-04F9-47E2-99FF-052348318835
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Moulton Township Section 16, 17, 20, 21 ",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124124.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.124,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:53:42,Unknown,,false,,,6A2227D0-00A4-49A0-8785-363085476246
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2017-10-03,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Moulton Township Section 14, 15, 22, 23",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124125.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.125,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2017-10-03T16:54:00,Unknown,,false,,,79AFE4CE-BF5B-402A-B8AE-593648633514
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2018-01-31,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Moulton Township Section 6,7",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124126.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.126,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2022-03-29T17:23:15,Unknown,,false,,,AC269764-A4D8-43B2-BD18-230328777309
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2018-01-31,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Moulton Township Section 2, 3, 10, 11",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124127.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.127,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-01-31T13:45:35,Unknown,,false,,,8ADA5F0B-04EA-49B0-AD81-602707321540
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2018-01-31,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Moulton Township Section 30, 31",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124128.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.128,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-01-31T13:46:09,Unknown,,false,,,C1258942-45AD-40DD-B48C-034181993140
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2018-01-31,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Moulton Township Section 4, 5, 8, 9",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124129.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.129,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-01-31T13:47:05,Unknown,,false,,,DBF31DE4-D8C2-4361-82B7-355422132689
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2018-01-31,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Fenton Township Section 28, 29, 32, 33",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124130.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.130,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-01-31T13:48:09,Unknown,,false,,,5914F951-EF7D-4FB0-8DE7-402238840755
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2018-01-31,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Fenton Township Section 22, 29, 32, 33",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124131.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.131,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-01-31T13:48:27,Unknown,,false,,,2DDB8F12-D388-42AC-BFD6-644636193870
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2018-01-31,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Fenton Township Section 26, 27, 34, 35",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124132.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.132,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-01-31T13:48:47,Unknown,,false,,,B15B0C86-B357-4023-AD3C-294835876914
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2018-01-31,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Fenton Township Section 18, 19 and Moulton Township Section 13, 24",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124133.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.133,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2022-03-29T17:53:32,Unknown,,false,,,FEE6A4D4-2597-4B2F-9B6A-420526855275
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2018-01-31,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Fenton Township Section 14, 15, 22, 23",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124134.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.134,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-01-31T13:50:07,Unknown,,false,,,65199D1D-DC6C-4BA8-80A8-501515785610
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2018-01-31,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Fenton Township Section 2, 3, 10, 11",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124135.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.135,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-01-31T14:09:02,Unknown,,false,,,AA06B88C-6D68-454C-B2F9-922766956270
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2018-01-31,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Fenton Township Section 4, 5, 8, 9",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124136.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.136,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-01-31T14:09:22,Unknown,,false,,,833930E6-D447-46A8-901D-651934836029
,2017.124,,0.00,,,,,,,,,,Front,Jakob Etrheim,2018-01-31,Map,,,,,Good,,,,,,0.00,0.00,,,"July 10, 1968",,,,"Murray Township Section 14, 15, 22, 23 ",,,,0,,,,0,,,,,,,,,,,,,,Museum,050\2017124137.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,2,,0.000000,,2017-09-28,,,,,,0,,,2017.124.137,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-01-31T14:10:05,Unknown,,false,,,FB4598AC-2216-4C0B-BA44-155828628408
